creator_id,ticker,market,action,direction,conviction,call_date,entry_date,primary_horizon,used_symbol,in_universe,entry_price,stock_return,benchmark_return,alpha,signed_return,hit,scored,score_error,price_target,horizon,source_url,quote
stock-moe,LMT,us,buy,up,med,2026-04-20,2026-04-20,3m,LMT,True,577.4994,-0.1152,0.0536,-0.1689,-0.1152,False,True,,,3m,https://www.youtube.com/watch?v=3zmAW3NPBzI,Lockheed Martin's another one I want you to look at...Negotiations failed. I am expecting this to flip right back to green.
stock-moe,PANW,us,buy,up,med,2026-04-20,2026-04-20,3m,PANW,True,169.56,0.6972,0.0536,0.6436,0.6972,True,True,,,3m,https://www.youtube.com/watch?v=3zmAW3NPBzI,"PANW, as we see more hostilities...if the peace doesn't hold, Iran starts to do these cyber warfare attacks, they're going to get a lot more orders. Pay attention to this."
stock-moe,CRWD,us,buy,up,med,2026-04-20,2026-04-20,3m,CRWD,True,433.15,0.5811,0.0536,0.5275,0.5811,True,True,,,3m,https://www.youtube.com/watch?v=3zmAW3NPBzI,"CrowdStrike...got this beautiful looking support here...upward moving higher lows, and we're right on it, and now we should start to bounce."
stock-moe,XRP,us,buy,up,med,2026-04-20,2026-04-20,3m,XRP,False,16.02,-0.2022,0.0536,-0.2559,-0.2022,False,True,,,3m,https://www.youtube.com/watch?v=3zmAW3NPBzI,"I do expect this to be a temporary pullback...if they announce the Clarity Act vote, this thing should look like a V-shape recovery. This thing should just take off."
stock-moe,BTC,us,buy,up,med,2026-04-20,2026-04-20,3m,BTC,False,33.78,-0.1758,0.0536,-0.2295,-0.1758,False,True,,,3m,https://www.youtube.com/watch?v=3zmAW3NPBzI,"Pay attention to the big three, XRP, Bitcoin, and Ethereum...Bitcoin always having the lead when it comes to storage of value. This has not reversed officially...I'm expecting a very quick U-turn."
stock-moe,ETH,us,buy,up,low,2026-04-20,2026-04-20,3m,ETH,False,22.14,-0.2678,0.0536,-0.3215,-0.2678,False,True,,,3m,https://www.youtube.com/watch?v=3zmAW3NPBzI,"Pay attention to the big three, XRP, Bitcoin, and Ethereum...once the government codifies this, commodity, all that stuff that goes with it, it's big."
stock-moe,GOOGL,us,buy,up,med,2026-05-20,2026-05-20,1y,GOOGL,True,388.91,-0.0537,0.0074,-0.0611,-0.0537,False,True,,,1y,https://www.youtube.com/watch?v=4K-VvJPf9Ag,I consider Google to be one of the best stocks to buy now...I am about to make one of the biggest potential winners...a massive massive massive purchase that I'm going to be doing.
stock-moe,XRP,us,buy,up,high,2026-05-20,2026-05-20,1m,XRP,False,15.34,-0.1669,0.0074,-0.1743,-0.1669,False,True,,1.61,1m,https://www.youtube.com/watch?v=4TmAiOYl2-8,"Once you blow through [150-154 sell zone]...you end up going all the way up to about 160 to 161...Slowly but steadily. As long as we're bouncing between 143 and 154, I'm okay."
stock-moe,XRP,us,buy,up,high,2026-04-20,2026-04-20,1y,XRP,False,16.02,-0.2022,0.0536,-0.2559,-0.2022,False,True,,12.0,1y,https://www.youtube.com/watch?v=4hWpWwD5gjM,"If we pass everything, pass it, signed, the war ends, oil drops...above $12 a piece by year's end if these events happen. The announcement of the Clarity Act markup vote will push us up to $1.60 to $1.80 zone."
stock-moe,BTC,us,buy,up,med,2026-04-20,2026-04-20,6m,BTC,False,33.78,-0.1758,0.0536,-0.2295,-0.1758,False,True,,,6m,https://www.youtube.com/watch?v=4hWpWwD5gjM,"The big three of Bitcoin, Ethereum, and XRP be the saviors in the idea of storage of value...yes. Once it is codified by law, folks, open the floodgates."
stock-moe,XRP,us,buy,up,high,2026-05-20,2026-05-20,1y,XRP,False,15.34,-0.1669,0.0074,-0.1743,-0.1669,False,True,,12.0,1y,https://www.youtube.com/watch?v=4jqQgy0HW3I,"I'm going to give...a good solid bullish case...above $12 a piece by year's end if certain things happen. The markup vote will push you above 180...moving up to the twos. If we pass everything, up to $12."
stock-moe,BTC,us,buy,up,med,2026-04-20,2026-04-20,3m,BTC,False,33.78,-0.1758,0.0536,-0.2295,-0.1758,False,True,,,3m,https://www.youtube.com/watch?v=52gdEf-KlRI,"We have confirmed officially with yesterday's candle...five crossed the 13, and then it crossed the 50 strongly. I'm expecting a continuation of this bullish pressure...push us higher by the time we get to Monday."
stock-moe,XRP,us,buy,up,med,2026-04-20,2026-04-20,1m,XRP,False,16.02,-0.0424,0.0459,-0.0883,-0.0424,False,True,,,1m,https://www.youtube.com/watch?v=52gdEf-KlRI,"If that thing [Clarity Act] gets announced, my BTC call option goes to the moon...if it gets announced, we're okay. Following the candles now, they are moving in the right direction."
stock-moe,SATS,us,buy,up,high,2026-06-08,2026-06-08,1y,SATS,True,116.62,-0.0639,0.0102,-0.0741,-0.0639,False,True,,140,1y,https://www.youtube.com/watch?v=dR-VAgzg1XA,EchoStar is my backdoor to owning the SpaceX stock. I am buying every share I can right now. I think 140 is easily doable within 12 months.
stock-moe,ZM,us,buy,up,high,2026-06-08,2026-06-08,1y,ZM,False,101.15,-0.1462,0.0102,-0.1564,-0.1462,False,True,,140,1y,https://www.youtube.com/watch?v=dR-VAgzg1XA,"I like Zoom. My backdoor right now is Zoom. I'm buying all I can right now. Within the next 12 months, if we have a solid strong Anthropic, you got a chance at getting up to 140 a share in a very serious way."
stock-moe,SPACEX,us,buy,up,high,2026-06-08,,,,,,,,,,,False,no price data,,1y,https://www.youtube.com/watch?v=dR-VAgzg1XA,I am buying every share I can of these plays. SpaceX IPO is coming out at $135 a share. Tech stocks average between 20 and 30% up from IPO price. I'm expecting much the same.
stock-moe,XRP,us,hold-avoid,down,med,2026-06-19,,,,,,,,,,,False,no entry price,109,1m,https://www.youtube.com/watch?v=ezI_sbBO5WQ,"We just had the five cross the 13. We hit the 50, and after we hit the 50 here, it is just straight downward. I'm expecting a retest 109. 109 is going to become a critical price point. If you fail at 109, this thing's going lower."
stock-moe,ETH,us,hold-avoid,down,med,2026-06-19,,,,,,,,,,,False,no entry price,1570,1m,https://www.youtube.com/watch?v=ezI_sbBO5WQ,"Ethereum was the one that was getting hit the worst. That thing, man, look at that. All the way down to 1,500. We are at 1,682. I am expecting this to wind on down to under 1,600 before and most likely down there to that 1,570 mark."
stock-moe,BTC,us,hold-avoid,down,med,2026-06-19,,,,,,,,,,,False,no entry price,61000,1m,https://www.youtube.com/watch?v=ezI_sbBO5WQ,"Get into Bitcoin, you're saying what's going on. That top and they almost look like twins, and all of a sudden it starts collapsing. We're going to retest the low. The low was down here around 60 61,000, little under 61,000."
stock-moe,SPACEX,us,buy,up,high,2026-06-18,,,,,,,,,,,False,no price data,232,1m,https://www.youtube.com/watch?v=hAgrCXjoAJo,I am going to show you where I expect the price to be. I have a mean of 228 for July 1st. On July 2nd I have a mean of 235. So between these two days I'm expecting the price to be at around 231.50. I started buying today.
stock-moe,AAL,us,buy,up,med,2026-06-18,,,,,,,,,,,False,no exit price in any horizon,,3m,https://www.youtube.com/watch?v=hAgrCXjoAJo,"AAL. You guys know I like that one for because the jet fuel is going to go down. They do the spot market. So, look, if I'm saying things and you're like, 'How's he know all this?' This is what we do as a community."
stock-moe,SPACEX,us,buy,up,med,2026-06-18,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=hG-1zCcSVI4,"If we break 224, it doesn't matter. The demand for shares is so big. I do believe we're going to see a run up in price. I already started adding on. I'm going to be one of the people selling into this event around July 2nd."
stock-moe,XRP,us,hold-avoid,down,high,2026-05-30,2026-06-01,1m,XRP,False,14.53,-0.1204,-0.0156,0.1049,0.1204,True,True,,1.25,1m,https://www.youtube.com/watch?v=iJPoUjJUUD4,"XRP price prediction I have is that we will hold at the 125. We're not going to sink below 125. I actually think that would be the ultimate low, and we would start to climb back out of there."
stock-moe,BTC,us,sell,down,high,2026-05-30,2026-06-01,1m,BTC,False,31.61,-0.1193,-0.0156,0.1037,0.1193,True,True,,73000,1m,https://www.youtube.com/watch?v=iJPoUjJUUD4,"I actually think we're coming back down to the 73,000 mark. Bitcoin absolutely went lower. Not only did it go lower, it's set up for a massive push down over the next few days."
stock-moe,ETH,us,sell,down,med,2026-05-30,2026-06-01,1m,ETH,False,19.01,-0.1473,-0.0156,0.1317,0.1473,True,True,,1985,1m,https://www.youtube.com/watch?v=iJPoUjJUUD4,I actually think we are going to come back down and retest uh 1985 on Ethereum. I'm telling you that up front.
stock-moe,XRP,us,buy,up,med,2026-05-20,2026-05-20,1m,XRP,False,15.34,-0.1669,0.0074,-0.1743,-0.1669,False,True,,1.8,1m,https://www.youtube.com/watch?v=j3JIk_bKW9M,If you get bipartisan support... I expect this to go through... I would expect that we would test a dollar eighty within the next week or two.
stock-moe,XLM,us,hold-avoid,down,med,2026-06-06,,,,,,,,,,,False,no price data,0.2044,1m,https://www.youtube.com/watch?v=jZ8KoWuBrD8,I believe we're going to need to come down and retest this 20.44 cents. I am looking to take a position once the initial all this initial FOMO dies down.
stock-moe,XLM,us,buy,up,med,2026-06-06,,,,,,,,,,,False,no price data,0.5,6m,https://www.youtube.com/watch?v=jZ8KoWuBrD8,"I believe by the end of this year, you're going to have a 25-cent to 50-cent finishing price. I am willing to allocate some of my funds to the crypto project."
stock-moe,XRP,us,buy,up,med,2026-06-06,2026-06-08,6m,XRP,False,13.2,-0.0318,0.0102,-0.042,-0.0318,False,True,,3.5,6m,https://www.youtube.com/watch?v=jZ8KoWuBrD8,"I told you this could be a generational low at $1.26. If the Clarity Act passes within 12 months, it should be roughly 350 a share."
stock-moe,SPCX,us,buy,up,high,2026-06-17,2026-06-17,1m,SPCX,False,191.82,-0.0356,0.0104,-0.046,-0.0356,False,True,,,1m,https://www.youtube.com/watch?v=l7hiMrZ6OQ4,"I told you in the last video, I'm buying as much as I possibly can. From here up to inclusion day, you're going to have a lot of upward pressure on the price. I am absolutely terrified at the lockup expiration point."
stock-moe,RKLB,us,buy,up,low,2026-06-17,2026-06-17,1m,RKLB,False,107.98,-0.0069,0.0104,-0.0173,-0.0069,False,True,,,1m,https://www.youtube.com/watch?v=l7hiMrZ6OQ4,"I actually think this thing's going to march higher all the way up through Thursday, and I might play this one as a swing trade in the Discord as one of my best stocks to buy now."
stock-moe,SATS,us,buy,up,med,2026-06-17,2026-06-17,3m,SATS,True,111.7,-0.0226,0.0104,-0.033,-0.0226,False,True,,150,3m,https://www.youtube.com/watch?v=l7hiMrZ6OQ4,"EchoStar back up to 120. Remember, I told you it should be trading 140, 150, 160 right now based on what SpaceX is worth. But it's only at 120. There's so much potential here."
stock-moe,XRP,us,sell,down,high,2026-05-30,2026-06-01,1m,XRP,False,14.53,-0.1204,-0.0156,0.1049,0.1204,True,True,,1.28,1m,https://www.youtube.com/watch?v=lgzlyBKHZy0,"I am expecting XRP to hit 128. We have teased this multiple times during selloffs. I think we go down another five cents here shortly. I figure in the next week or two, we will be down there."
stock-moe,BTC,us,sell,down,high,2026-05-30,2026-06-01,1m,BTC,False,31.61,-0.1193,-0.0156,0.1037,0.1193,True,True,,70000,1m,https://www.youtube.com/watch?v=lgzlyBKHZy0,"I think we're going down and retesting 70. Now, that's on Bitcoin. I believe the price to absolutely go down, which it finally did. And when it goes down, it gives me the ability to buy back in at a much cheaper price."
stock-moe,MSFT,us,buy,up,med,2026-05-23,2026-05-26,1y,MSFT,True,416.03,-0.088,-0.0051,-0.0829,-0.088,False,True,,,1y,https://www.youtube.com/watch?v=lpsvTYDNBfM,I agree that Microsoft is a powerhouse opportunity. I love the forward earnings. I love the PE he got into. This has made the short list. I am personally looking at this. I have not pulled the trigger yet in buying.
stock-moe,AMZN,us,buy,up,med,2026-05-23,2026-05-26,1y,AMZN,True,265.29,-0.0788,-0.0051,-0.0737,-0.0788,False,True,,,1y,https://www.youtube.com/watch?v=lpsvTYDNBfM,"Amazon is Amazon, man. It's setting up for a nice stock mode unicorn. I love it. I think this has a good setup. Amazon gives them the ability to save money. Amazon's not going anywhere."
stock-moe,GOOGL,us,buy,up,high,2026-05-23,2026-05-26,1y,GOOGL,True,388.88,-0.0536,-0.0051,-0.0485,-0.0536,False,True,,,1y,https://www.youtube.com/watch?v=lpsvTYDNBfM,Alphabet is one of the best stocks to buy now in my humble opinion. That's your number three best stock to buy now. Massive opportunity. I like that one. I have a ton of it now.
stock-moe,NVDA,us,buy,up,med,2026-05-23,2026-05-26,3m,NVDA,True,214.6099,-0.0183,-0.0051,-0.0131,-0.0183,False,True,,,3m,https://www.youtube.com/watch?v=lpsvTYDNBfM,"Nvidia. BlackRock, who controls 14 to 16 trillion dollars. They got Nvidia, their go-to. Do not be surprised over the next few weeks you see this bounce a little bit below the 13 and take off."
stock-moe,XRP,us,buy,up,high,2026-04-20,2026-04-20,6m,XRP,False,16.02,-0.2022,0.0536,-0.2559,-0.2022,False,True,,3.0,6m,https://www.youtube.com/watch?v=lrtmT16af_U,If the Clarity Act passes and signs before the end of June by the end of the year we will be over $3 a piece for my XRP price prediction. That's a massive massive gain for my portfolio if it happens.
stock-moe,XRP,us,buy,up,med,2026-04-20,2026-04-20,1m,XRP,False,16.02,-0.0424,0.0459,-0.0883,-0.0424,False,True,,1.37,1m,https://www.youtube.com/watch?v=lg_ussggwYQ,"Once you break 137, have a finishing candle, it's takeoff. We want to get back up there. This would be the stock boat trio. You have the flipening of the 513 finally for XRP using my indicator."
stock-moe,BTC,us,buy,up,med,2026-04-20,2026-04-20,3m,BTC,False,33.78,-0.1758,0.0536,-0.2295,-0.1758,False,True,,,3m,https://www.youtube.com/watch?v=lg_ussggwYQ,"Bitcoin on the daily is setting up for a massive, massive pump. The 5 EMA is coming up to the 50. When it crosses, look at this — a massive candle, going all the way up to 126."
stock-moe,XRP,us,buy,up,high,2026-04-20,2026-04-20,1m,XRP,False,16.02,-0.0424,0.0459,-0.0883,-0.0424,False,True,,144.79,1m,https://www.youtube.com/watch?v=lucOkqjGoIc,I am expecting within the next 7 days we will be at the 144.79 and I think that's going to happen. I'm just being blunt.
stock-moe,XRP,us,hold-avoid,down,med,2026-04-20,2026-04-20,1m,XRP,False,16.02,-0.0424,0.0459,0.0883,0.0424,True,True,,122.5,1m,https://www.youtube.com/watch?v=mGvOeJ5lNwg,if that mission is a go... you will see a whiplash. A whiplash being a massive sell-off that probably down to 125 to 120 range and then a V-shape kind of back up where people buy it.
stock-moe,XRP,us,buy,up,med,2026-05-20,2026-05-20,1m,XRP,False,15.34,-0.1669,0.0074,-0.1743,-0.1669,False,True,,151.0,1m,https://www.youtube.com/watch?v=m_HyWLLchY4,"Once we did, we got up to the next little zone, next resistance... I told you I did not want to get below the 50 EMA... I think we get above 150 with a positive announcement."
stock-moe,XRP,us,buy,up,high,2026-05-20,2026-05-20,1m,XRP,False,15.34,-0.1669,0.0074,-0.1743,-0.1669,False,True,,161.0,1m,https://www.youtube.com/watch?v=mjqM1AR_ZxY,you should be running all the way back up to 150 151... my price prediction is this... you're running up there 160 161.
stock-moe,BTC,us,buy,up,med,2026-05-20,2026-05-20,1m,BTC,False,34.33,-0.189,0.0074,-0.1965,-0.189,False,True,,86000.0,1m,https://www.youtube.com/watch?v=mjqM1AR_ZxY,"If you see Bitcoin going to its to new near-term highs, expect XRP to do much the same... We'll be back to 85, 86,000 on Bitcoin."
stock-moe,ETH,us,buy,up,med,2026-05-20,2026-05-20,1m,ETH,False,20.3,-0.2015,0.0074,-0.2089,-0.2015,False,True,,2421.0,1m,https://www.youtube.com/watch?v=mjqM1AR_ZxY,"I'm expecting it to cross up here soon, 2421, and then we have our chance to run more. So, I like what I'm seeing."
stock-moe,XRP,us,buy,up,med,2026-04-20,2026-04-20,1m,XRP,False,16.02,-0.0424,0.0459,-0.0883,-0.0424,False,True,,,1m,https://www.youtube.com/watch?v=nDOtGKUWvy8,I'm looking for over the next three candles is normally you're going to have a massive push up. And it's going to go above the 50 EMA and everything... within the next 72 hours.
stock-moe,BTC,us,buy,up,med,2026-04-20,2026-04-20,1m,BTC,False,33.78,0.0163,0.0459,-0.0296,0.0163,False,True,,86000.0,1m,https://www.youtube.com/watch?v=nDOtGKUWvy8,"Bitcoin obviously leads the way... We'll be back to 85, 86,000 on Bitcoin. Look at these split. But we need that to run, then the altcoins will follow."
stock-moe,OPENAI,us,buy,up,med,2026-06-19,,,,,,,,,,,False,no price data,,1y,https://www.youtube.com/watch?v=nJwIbAT0Pl8,"We have Open AI, we have uh Enthropic, they're both coming up... I'm going to play both. Don't worry about that. I believe they're going to be some of the best opportunities for us to take advantage."
stock-moe,ANTHROPIC,us,buy,up,med,2026-06-19,,,,,,,,,,,False,no price data,,1y,https://www.youtube.com/watch?v=nJwIbAT0Pl8,I personally between the two like Anthropic... the one that intrigues me is Anthropic. I like it. I use it... I believe it's going to continue to be one of the best out there.
stock-moe,SPCE,us,buy,up,med,2026-06-06,2026-06-08,1m,SPCE,False,4.12,-0.1359,0.0102,-0.1461,-0.1359,False,True,,175.5,1m,https://www.youtube.com/watch?v=nuwWS4hI2Co,I believe personally that you're going to see the SpaceX stock hit 17550. I believe you probably will get that five out of 10 days where it's there.
stock-moe,TSLA,us,buy,up,low,2026-06-06,2026-06-08,3m,TSLA,True,408.95,-0.0207,0.0102,-0.0309,-0.0207,False,True,,,3m,https://www.youtube.com/watch?v=nuwWS4hI2Co,I think it happens within the next 3 years. I don't think I think by then you will have a massive SpaceX company... bringing it into SpaceX... it can do whatever he wants with the overall company.
stock-moe,XRP,us,buy,up,med,2026-05-20,2026-05-20,3m,XRP,False,15.34,-0.1669,0.0074,-0.1743,-0.1669,False,True,,2.0,3m,https://www.youtube.com/watch?v=oB5RHkGGtj4,"If you get a nice 60 cent run from there, expect this to possibly push all the way up from one, you know, 150 to $2 range in there."
stock-moe,XRP,us,buy,up,med,2026-04-20,2026-04-20,1m,XRP,False,16.02,-0.0424,0.0459,-0.0883,-0.0424,False,True,,,1m,https://www.youtube.com/watch?v=oPJLmHAXB3U,"Once that passes, you free up institutional money and it's game over. It's a beautiful thing... The XRP price prediction, it's looking okay. We're in that zone still."
stock-moe,QQQ,us,buy,up,med,2026-04-20,2026-04-20,1m,QQQ,False,646.79,0.1026,0.0459,0.0567,0.1026,True,True,,597.9,1m,https://www.youtube.com/watch?v=oPJLmHAXB3U,I'm expecting to see 597.9 hit in the next few days and then bouncing back up if nothing bad happens over the weekend.
stock-moe,XRP,us,buy,up,high,2026-04-20,2026-04-20,1y,XRP,False,16.02,-0.2022,0.0536,-0.2559,-0.2022,False,True,,3.5,1y,https://www.youtube.com/watch?v=p1dYSzgT4Sw,"Once the Clarity Act itself passes, just the Clarity Act, my price prediction for XRP goes to $3.50 to $8 within 12 months. That is my price prediction. Now, I believe my base case is 350."
stock-moe,XRP,us,buy,up,med,2026-05-20,2026-05-20,1m,XRP,False,15.34,-0.1669,0.0074,-0.1743,-0.1669,False,True,,1.51,1m,https://www.youtube.com/watch?v=qoQVGcMLfrE,I told you we'd break this... we moved right up there to the 150 151... If it is a bipartisan compromise they agree on it... 175. Roughly up to this.
stock-moe,XRP,us,buy,up,med,2026-05-20,2026-05-20,1m,XRP,False,15.34,-0.1669,0.0074,-0.1743,-0.1669,False,True,,1.51,1m,https://www.youtube.com/watch?v=qxtdhuWG8A4,"once they announce a markup vote, we should get a very nice candle... I'm expecting us to break that and retest all the way up on that candle at 151."
stock-moe,SPACEX,us,buy,up,high,2026-06-12,,,,,,,,,,,False,no price data,170.0,1m,https://www.youtube.com/watch?v=qzVZYMsOBGg,I think it settles at roughly 170 165 to 172 for those who can sell or choose to sell. And but that pushes us up possibly 20 to 30% above the 135. I am fully expecting to see the stock pop.
stock-moe,SATS,us,buy,up,med,2026-06-12,2026-06-12,3m,SATS,True,114.08,-0.043,0.0093,-0.0524,-0.043,False,True,,180.0,3m,https://www.youtube.com/watch?v=qzVZYMsOBGg,I have Echoar really should be trading between 176 to 185. That's what it should be... It's the most heavily shorted company in the sector. I am watching for that short squeeze.
stock-moe,SPCX,us,buy,up,high,2026-06-14,2026-06-15,1m,SPCX,False,192.5,-0.039,-0.0082,-0.0308,-0.039,False,True,,,1m,https://www.youtube.com/watch?v=sWC6FmSyIxY,I am going to be playing this aggressively. I'm talking six figures...I am expecting upward pressure...I believe it gives me one of the biggest opportunities over the next four weeks to play the SpaceX inclusion into the Russell and the inclusion into the NASDAQ.
stock-moe,ECHOR,us,buy,up,med,2026-06-14,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=sWC6FmSyIxY,"For the Echoar, it should help that as well...as you get SpaceX moving higher, I'm hopeful we will see Echoar moving up as well."
stock-moe,XRP,us,buy,up,med,2026-05-20,2026-05-20,1m,XRP,False,15.34,-0.1669,0.0074,-0.1743,-0.1669,False,True,,143.625,1m,https://www.youtube.com/watch?v=t34yC3mRIN8,"I expect this to run up and hit the green line again, which is roughly at 143 5/8...I think we're actually going to move higher...if they get the ethics done, folks, giddy up. If they agree on that, this thing goes through the roof."
stock-moe,SPCX,us,buy,up,med,2026-06-12,2026-06-12,1m,SPCX,False,160.95,0.1494,0.0093,0.1401,0.1494,True,True,,205,1m,https://www.youtube.com/watch?v=uiyMl_QiuQA,I believe the SpaceX IPO is going to top out roughly I would say 180 to 205 in that zone will be the top candle wick.
stock-moe,ECHOR,us,buy,up,high,2026-06-12,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=uiyMl_QiuQA,"If you listen to me when I said this is the absolute zone of buying for the people who know...this is a buy zone. If you bought Echoar, Echoar is now in the post hours trading at 13550, 135, not 109. If you listen to me in the last four days, you just made 20%."
stock-moe,ANTH,us,buy,up,high,2026-06-12,2026-06-12,6m,ANTH,False,0.001,0.0,0.0093,-0.0093,0.0,False,True,,,6m,https://www.youtube.com/watch?v=uiyMl_QiuQA,"Do not sleep on the Anthropic, guys. I'm telling you, I got an inside track I'm going to be talking about...I got ways to get access...we're going to nail this thing, too. I believe between August and October is going to be big."
stock-moe,OPENAI,us,buy,up,med,2026-06-12,,,,,,,,,,,False,no price data,,6m,https://www.youtube.com/watch?v=uiyMl_QiuQA,"We have Anthropic coming up shortly, Open AI coming up shortly...I believe between August and October is going to be big...you're going to want to be on these platforms."
stock-moe,XRP,us,buy,up,high,2026-05-20,2026-05-20,1y,XRP,False,15.34,-0.1669,0.0074,-0.1743,-0.1669,False,True,,,1y,https://www.youtube.com/watch?v=wY0usruUHYw,"XRP will absolutely run if we get clarity. I don't think it's if, it's when...institutions can propel us to the moon...65% are waiting on clarity...once they get clarity, they're going to add. That's massive."
stock-moe,XRP,us,buy,up,high,2026-04-20,2026-04-20,3m,XRP,False,16.02,-0.2022,0.0536,-0.2559,-0.2022,False,True,,160,3m,https://www.youtube.com/watch?v=wvKQ4nYY_rA,"My XRP price prediction, 160 once we take out the 50 EMA. Once we break out above the 138 and can confirm, you're going to take out 140 easily...in discovery, in my opinion, we're moving back up to that 160 zone."
stock-moe,QQQ,us,buy,up,med,2026-04-20,2026-04-20,1m,QQQ,False,646.79,0.1026,0.0459,0.0567,0.1026,True,True,,,1m,https://www.youtube.com/watch?v=wvKQ4nYY_rA,"The 13 just crossed. Massive signal. And when you get this signal, more times than not, in the next three days, we are going to be higher by the end of the week...expect this to continue to go higher."
stock-moe,XRP,us,buy,up,med,2026-05-20,2026-05-20,3m,XRP,False,15.34,-0.1669,0.0074,-0.1743,-0.1669,False,True,,,3m,https://www.youtube.com/watch?v=xFYBeMVnilU,"As long as we hold 136.83, we're okay...if we get back above 139 and a half, I'll feel all warm and fuzzy...the algorithm instantly bought off that 61.8 and pushed it back up. That is the line."
stock-moe,XRP,us,buy,up,high,2026-05-20,2026-05-20,1m,XRP,False,15.34,-0.1669,0.0074,-0.1743,-0.1669,False,True,,151,1m,https://www.youtube.com/watch?v=5wGzj1IiWzo,"I think we're going to go right by 147. But that's where I think we're going to hit 151. Now, at that point you should see some really good sustained movement."
stock-moe,XRP,us,buy,up,med,2026-05-20,2026-05-20,1m,XRP,False,15.34,-0.1669,0.0074,-0.1743,-0.1669,False,True,,148,1m,https://www.youtube.com/watch?v=6JTpFrw2NKk,"I'm not going to be shocked within 24 to 48 hours that we are back up to 148. That's on XRP. So, we're at 140. That would be roughly a 5 to 6% gain."
stock-moe,XRP,us,hold-avoid,down,med,2026-05-30,2026-06-01,3m,XRP,False,14.53,-0.1204,-0.0156,0.1049,0.1204,True,True,,,3m,https://www.youtube.com/watch?v=5zVv4Qau40w,"you have downward pressure until the end of June, into July, and then they'll mash the Ag Committee and Banking Committee together...the longer it drags out, the more downward pressure this pushes."
stock-moe,QQQ,us,buy,up,med,2026-05-30,2026-06-01,1m,QQQ,False,742.74,-0.0029,-0.0156,0.0127,-0.0029,True,True,,,1m,https://www.youtube.com/watch?v=5zVv4Qau40w,"if we get peace in the Middle East with Iran and the US, you're going to see this go even higher. And I got plays I just bought that I believe are going to take fully advantage of this."
stock-moe,XRP,us,hold-avoid,down,med,2026-05-30,2026-06-01,3m,XRP,False,14.53,-0.1204,-0.0156,0.1049,0.1204,True,True,,,3m,https://www.youtube.com/watch?v=62wGM9kIAJA,"I see you're going to have downward pressure until the end of June, into July...drama all the way up to the end of June. So I figure you're going to have drama all the way up to the end of June."
stock-moe,QQQ,us,buy,up,med,2026-05-30,2026-06-01,1m,QQQ,False,742.74,-0.0029,-0.0156,0.0127,-0.0029,True,True,,,1m,https://www.youtube.com/watch?v=62wGM9kIAJA,"Look at the queues, they're at all-time highs, folks. Who said we can't go higher? All-time highs. We gapped up based on the possibility of peace. If we get peace in the Middle East with Iran and the US, you're going to see this go even higher."
stock-moe,SATS,us,buy,up,high,2026-06-06,2026-06-08,3m,SATS,True,116.62,-0.0639,0.0102,-0.0741,-0.0639,False,True,,155,3m,https://www.youtube.com/watch?v=6TasQMnnklw,"I am buying every share I can over the next 48 hours for this stock...between 116 and 104, this is my buy area. This is where I want to load up...institutional target price of roughly $155 a share."
stock-moe,SPACEX,us,buy,up,med,2026-06-06,,,,,,,,,,,False,no price data,172,1m,https://www.youtube.com/watch?v=6TasQMnnklw,I think it's going to go up 30%. I think it's going to get up to 2.2 something trillion-dollar company. They're going to get the average tech play like this does go up 30% on that IPO pop.
stock-moe,SPACEX,us,buy,up,med,2026-06-12,,,,,,,,,,,False,no price data,172,1m,https://www.youtube.com/watch?v=6OEmn6jrfHY,The stock will officially open for public trading midday...going 168 to 162 to 168 zone...push it up to about 180 to 185...they'll sell into it...go 165 back down to 172 zone. I think that's where we end up by end of day.
stock-moe,SATS,us,buy,up,med,2026-06-12,2026-06-12,1m,SATS,True,114.08,-0.043,0.0093,-0.0524,-0.043,False,True,,145,1m,https://www.youtube.com/watch?v=6OEmn6jrfHY,"EchoStar, you guys know I have this...I could see us getting up to 135-145 by the end of the day if we close between 165 to 172."
stock-moe,XRP,us,buy,up,high,2026-04-20,2026-04-20,1m,XRP,False,16.02,-0.0424,0.0459,-0.0883,-0.0424,False,True,,,1m,https://www.youtube.com/watch?v=78Ggvah9qTM,"If we break 137 and we confirm nicely, you are going to see a rocket...once they announce a markup vote that is when the game is over."
stock-moe,KR,us,sell,down,med,2026-04-20,2026-04-20,1m,KR,True,67.5342,0.017,0.0459,0.0289,-0.017,True,True,,,1m,https://www.youtube.com/watch?v=78Ggvah9qTM,"Kroger. I got the puts on it. It's one of my big plays for the day. Look at this. We hit it. We are coming down. The five has crossed...Normally on these setups, I see more times than not we will continue down."
stock-moe,CDW,us,buy,up,med,2026-04-20,2026-04-20,1m,CDW,True,136.85,-0.2239,0.0459,-0.2698,-0.2239,False,True,,,1m,https://www.youtube.com/watch?v=78Ggvah9qTM,"CDW uh the CDW. So, we come in the CDW, you're going to see the exact opposite...We will probably consolidate and then rip again. I've seen this a million times. That is my expectation."
